Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,bias_err_compare,bias_err_test,inkap_x_inkap,inkap_x_reckap
105.0,5.528616399121083e-07,4.1840900210038555e-09,-5.083930688227139e-05,0.0020303529686932957,0.04288930111940532,0.013815238621980952,4.5035721875704833e-07,-2.0960642431722967e-07
255.0,4.56882676301798e-07,2.8335611239044673e-09,-0.009303755073979477,0.0026724134298820664,0.049344323344014694,0.015412695533338506,1.0220513192895163e-07,-7.660975004105859e-08
405.0,4.6733126021112747e-07,2.73888257600862e-09,-0.00507398686993728,0.007233487891476735,0.08131880057882002,0.02491466563891305,4.9238009472402266e-08,-4.072315977016325e-08
555.0,4.6624369827047773e-07,2.642459874897006e-09,0.004032890892134472,0.016977740986415107,0.12445549881194243,0.03858198804993993,2.7711986944552495e-08,-2.4256659319876074e-08
705.0,4.814400558817767e-07,2.623019904898394e-09,-0.0015780586313118628,0.03429367948023642,0.1765348885762896,0.05593847151642093,1.848520179571038e-08,-1.6572865936451124e-08
855.0,4.845723200127916e-07,2.51634927126641e-09,0.005717844555579503,0.06053851324517868,0.23495594887237242,0.0730357127346739,1.333369512808606e-08,-1.1949988804092252e-08
1005.0,5.036589511876647e-07,2.5988263228863135e-09,-0.03607699817988809,0.10820633499067912,0.3141558675603345,0.09753166597619824,1.0064179311190601e-08,-9.124419073172674e-09
1155.0,5.311452404654569e-07,2.0040439044150902e-09,0.006059211996354969,0.09031067737692179,0.28661550336455993,0.09034506410425377,7.85484600230545e-09,-7.4109283465879954e-09
1305.0,5.770912777608824e-07,2.831724612810115e-09,-0.03867530238057124,0.31225686850182266,0.5334094210330436,0.16652704901911836,6.341061499102498e-09,-5.801978958915361e-09
1455.0,6.480228689527394e-07,2.88475342325334e-09,-0.011532967564130048,0.40263067889844695,0.6056255879629685,0.18933654191136923,5.191826671396082e-09,-4.972929853497881e-09
1605.0,7.483312988017802e-07,2.509927714801991e-09,-0.05997368554811627,0.4236193669290626,0.6209093304101682,0.19516908141060496,4.370631364892544e-09,-4.20328272651547e-09
1755.0,8.75214962427839e-07,2.9599613862166045e-09,-0.08231161541189842,0.8483724941957119,0.8783883857781785,0.2771395639848596,3.748364869364811e-09,-3.5540264844675243e-09
1905.0,1.0286091571126186e-06,3.1536636771661933e-09,-0.09887418160501281,1.1040652972872065,1.003616594465004,0.311157562340487,3.2308189633409446e-09,-3.1862517197769673e-09
2055.0,1.1577976346590622e-06,4.053640769418191e-09,-0.10296719081148963,3.0243143599081863,1.6577279186583085,0.5255972865312171,2.821861753670429e-09,-2.626841509527402e-09
2205.0,1.273278206261142e-06,4.1409673860586384e-09,-0.0972473751835606,3.455525163503449,1.7744012077665337,0.5540988335848723,2.4656127889949925e-09,-2.39876348851735e-09
2355.0,1.3600399484839728e-06,4.671345413357663e-09,-0.0823026018018233,6.42225654987746,2.414298348368945,0.7703376110124985,2.2121153180254064e-09,-2.0688519053002947e-09
2505.0,1.409973033021056e-06,4.442285002510275e-09,-0.355455030058078,8.109617383747267,2.7122789926771764,0.8678479415366193,1.9859713839055546e-09,-1.8035264755390568e-09
2655.0,1.446707122516659e-06,5.2293636631493016e-09,-0.16407250988998642,11.130883194327444,3.1846157750747435,0.994537862261933,1.7944482283998244e-09,-1.7165694058281618e-09
2805.0,1.4882260738569494e-06,5.515647435967045e-09,-0.6193960345497975,20.457228376581,4.32608649249463,1.3199257691387452,1.6246771918971248e-09,-1.439243218315603e-09
2955.0,1.2017355541812897e-06,4.71935979041979e-09,-0.06164518265065865,30.415218185524253,5.2765415413653916,1.6041594521024374,1.4817808755774113e-09,-1.1512214046332507e-09
